ARREST_DATE,PD_DESC,OFNS_DESC,LAW_CODE,ARREST_BORO,ARREST_PRECINCT,AGE_GROUP,PERP_SEX
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,K,67,(null),(null)
2025-01-24T00:00:00.000,"STOLEN PROPERTY 3,POSSESSION",POSSESSION OF STOLEN PROPERTY,PL 1654000,M,23,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,M,23,(null),(null)
2025-01-24T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402000,K,84,45-64,M
2025-01-24T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,75,25-44,M
2025-01-24T00:00:00.000,RAPE 1,RAPE,PL 130352B,S,120,25-44,M
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,Q,103,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED FEL",OTHER STATE LAWS,VTL05110FE,K,71,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,M,10,25-44,M
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-24T00:00:00.000,BAIL JUMPING 1 & 2,MISCELLANEOUS PENAL LAW,PL 2155600,Q,115,18-24,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,PL 2203901,B,40,45-64,M
2025-01-24T00:00:00.000,BAIL JUMPING 1 & 2,MISCELLANEOUS PENAL LAW,PL 2155700,Q,102,45-64,M
2025-01-24T00:00:00.000,"WEAPONS, POSSESSION, ETC",DANGEROUS WEAPONS,PL 2650101,M,34,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,M,32,(null),(null)
2025-01-24T00:00:00.000,RESISTING ARREST,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,B,41,25-44,M
2025-01-24T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,B,50,(null),(null)
2025-01-24T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,Q,102,25-44,M
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,84,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,M,13,(null),(null)
2025-01-24T00:00:00.000,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL11920U3,K,71,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,23,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM PERSON,UNCL",GRAND LARCENY,PL 1553005,K,79,(null),(null)
2025-01-24T00:00:00.000,RECKLESS ENDANGERMENT 1,MISCELLANEOUS PENAL LAW,PL 1202500,K,67,(null),(null)
2025-01-24T00:00:00.000,OBSTR BREATH/CIRCUL,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,9,(null),(null)
2025-01-24T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1702500,B,40,(null),(null)
2025-01-24T00:00:00.000,"CRIMINAL MISCHIEF 4TH, GRAFFIT",CRIMINAL MISCHIEF & RELATED OF,PL 1456002,K,94,(null),(null)
2025-01-24T00:00:00.000,RESISTING ARREST,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,Q,115,(null),(null)
2025-01-24T00:00:00.000,"TRESPASS 3, CRIMINAL",CRIMINAL TRESPASS,PL 140100E,B,42,25-44,M
2025-01-24T00:00:00.000,"FORGERY,ETC.-MISD.",OFFENSES INVOLVING FRAUD,PL 1702000,K,72,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,K,75,25-44,M
2025-01-24T00:00:00.000,"PUBLIC ADMINISTATION,UNCLASS M",OFFENSES AGAINST PUBLIC ADMINI,PL 1950501,K,73,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,1,25-44,M
2025-01-24T00:00:00.000,"WEAPONS, POSSESSION, ETC",DANGEROUS WEAPONS,PL 2650101,Q,113,(null),(null)
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,Q,108,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-24T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601001,B,47,18-24,M
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200502,B,43,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,K,77,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,LOC00000V0,K,77,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,19,45-64,M
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1201001,K,79,25-44,M
2025-01-24T00:00:00.000,"INTOXICATED DRIVING,ALCOHOL",INTOXICATED & IMPAIRED DRIVING,VTL1192000,Q,110,(null),(null)
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200501,K,77,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, INTENT T",DANGEROUS DRUGS,PL 2200601,Q,103,25-44,M
2025-01-24T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402501,Q,112,25-44,M
2025-01-24T00:00:00.000,OBSTR BREATH/CIRCUL,ASSAULT 3 & RELATED OFFENSES,PL 1211100,M,9,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,1,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,34,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,POSSESS.",DANGEROUS DRUGS,PL 2202101,B,49,25-44,M
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,M,18,45-64,M
2025-01-24T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,M,32,25-44,F
2025-01-24T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1701501,B,44,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,1,25-44,M
2025-01-24T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,K,60,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED MIS",OTHER STATE LAWS (NON PENAL LAW),RPA0076801,B,43,(null),(null)
2025-01-24T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 160102A,M,23,25-44,M
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,Q,103,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,POSSESS.",DANGEROUS DRUGS,PL 2202101,M,34,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,47,25-44,F
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200502,Q,101,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,Q,102,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,Q,106,(null),(null)
2025-01-24T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,K,70,<18,M
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,LOC00000V0,B,41,(null),(null)
2025-01-24T00:00:00.000,"FORGERY-ILLEGAL POSSESSION,VEH",MISCELLANEOUS PENAL LAW,PL 1707003,B,49,(null),(null)
2025-01-24T00:00:00.000,BAIL JUMPING 3,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,K,79,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,34,(null),(null)
2025-01-24T00:00:00.000,SEXUAL ABUSE,SEX CRIMES,PL 1306504,S,120,(null),(null)
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200512,K,69,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553501,K,63,<18,M
2025-01-24T00:00:00.000,RECKLESS ENDANGERMENT 1,MISCELLANEOUS PENAL LAW,PL 1202500,Q,106,25-44,M
2025-01-24T00:00:00.000,"TRESPASS 3, CRIMINAL",CRIMINAL TRESPASS,PL 140100A,M,14,(null),(null)
2025-01-24T00:00:00.000,CONFINING ANIMAL IN VEHICLE/SHELTER,OTHER STATE LAWS,AM 0353D00,M,30,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,S,120,45-64,M
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553004,Q,105,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,RR 00000V0,K,81,(null),(null)
2025-01-24T00:00:00.000,RESISTING ARREST,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,K,69,(null),(null)
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,Q,103,(null),(null)
2025-01-24T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,B,44,25-44,M
2025-01-24T00:00:00.000,"PUBLIC ADMINISTATION,UNCLASS M",OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,S,121,25-44,M
2025-01-24T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1702500,M,33,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,SALE 3",DANGEROUS DRUGS,PL 2203901,K,75,(null),(null)
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,40,25-44,M
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,19,45-64,M
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,1,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,6,(null),(null)
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200502,Q,111,45-64,M
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200501,B,49,(null),(null)
2025-01-24T00:00:00.000,ASSAULT POLICE/PEACE OFFICER,FELONY ASSAULT,PL 1200503,Q,104,25-44,M
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,S,123,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,19,45-64,M
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,B,41,25-44,M
2025-01-24T00:00:00.000,WEAPONS POSSESSION 3,DANGEROUS WEAPONS,PL 2650201,Q,110,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,M,18,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,81,25-44,M
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,73,(null),(null)
2025-01-24T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402000,Q,108,25-44,M
2025-01-24T00:00:00.000,STRANGULATION 1ST,FELONY ASSAULT,PL 1211200,M,24,45-64,M
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553004,Q,112,25-44,M
2025-01-24T00:00:00.000,TAX LAW,OTHER STATE LAWS,TAX18140B3,Q,116,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,Q,105,(null),(null)
2025-01-24T00:00:00.000,RECKLESS ENDANGERMENT 2,OFFENSES AGAINST THE PERSON,PL 1202000,Q,107,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,M,26,(null),(null)
2025-01-24T00:00:00.000,"STOLEN PROPERTY 3,POSSESSION",POSSESSION OF STOLEN PROPERTY,PL 1654000,M,33,25-44,M
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,1,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,84,(null),(null)
2025-01-24T00:00:00.000,"MENACING,UNCLASSIFIED",ASSAULT 3 & RELATED OFFENSES,PL 1201500,K,67,(null),(null)
2025-01-24T00:00:00.000,"ROBBERY,OPEN AREA UNCLASSIFIED",ROBBERY,PL 1601503,S,120,25-44,F
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,B,49,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,40,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,94,(null),(null)
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200512,Q,109,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,7,(null),(null)
2025-01-24T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1451000,Q,104,25-44,M
2025-01-24T00:00:00.000,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",CRIMINAL MISCHIEF & RELATED OF,PL 1450001,K,83,(null),(null)
2025-01-24T00:00:00.000,BAIL JUMPING 3,OFFENSES AGAINST PUBLIC ADMINI,PL 2155500,Q,107,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,84,(null),(null)
2025-01-24T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510D,K,72,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED INFRACTIO",OTHER TRAFFIC INFRACTION,VTL051101A,S,120,25-44,M
2025-01-24T00:00:00.000,"CHILD, ENDANGERING WELFARE",SEX CRIMES,PL 2601001,S,123,(null),(null)
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,48,(null),(null)
2025-01-24T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,M,14,45-64,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,40,45-64,M
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,18,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,POSSESS.",DANGEROUS DRUGS,PL 2201611,K,88,(null),(null)
2025-01-24T00:00:00.000,U.S. CODE UNCLASSIFIED,FOR OTHER AUTHORITIES,FOA9000049,Q,113,45-64,M
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0512000,M,25,(null),(null)
2025-01-24T00:00:00.000,CRIMINAL MIS 2 & 3,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,B,41,25-44,M
2025-01-24T00:00:00.000,"MENACING,UNCLASSIFIED",ASSAULT 3 & RELATED OFFENSES,PL 1201401,K,79,(null),(null)
2025-01-24T00:00:00.000,"THEFT,RELATED OFFENSES,UNCLASS",OTHER OFFENSES RELATED TO THEFT,PL 1656600,M,14,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,28,45-64,M
2025-01-24T00:00:00.000,"CHILD, ENDANGERING WELFARE",SEX CRIMES,PL 2601001,Q,116,45-64,F
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,M,5,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, INTENT T",DANGEROUS DRUGS,PL 2200601,S,123,45-64,M
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,67,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,Q,112,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,Q,114,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,Q,104,(null),(null)
2025-01-24T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,B,44,(null),(null)
2025-01-24T00:00:00.000,RESISTING ARREST,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,18,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED FEL",OTHER STATE LAWS,PL 2407501,S,122,25-44,M
2025-01-24T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,M,32,18-24,M
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED FEL",OTHER STATE LAWS,VTL05110FE,K,68,25-44,M
2025-01-24T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1702500,Q,115,(null),(null)
2025-01-24T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1702500,Q,105,45-64,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, INTENT T",DANGEROUS DRUGS,PL 2200601,Q,103,25-44,F
2025-01-24T00:00:00.000,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",GRAND LARCENY,PL 1553001,M,18,(null),(null)
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,B,47,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,47,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,18,45-64,F
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED MIS",OTHER STATE LAWS (NON PENAL LAW),LOC00000MA,B,40,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,73,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,K,67,25-44,M
2025-01-24T00:00:00.000,"CRIMINAL MISCHIEF 4TH, GRAFFIT",CRIMINAL MISCHIEF & RELATED OF,PL 1456002,M,5,(null),(null)
2025-01-24T00:00:00.000,RECKLESS ENDANGERMENT 1,MISCELLANEOUS PENAL LAW,PL 1202500,M,33,(null),(null)
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200502,B,46,45-64,F
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,43,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,Q,106,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,SALE 1",DANGEROUS DRUGS,PL 2204301,B,40,45-64,M
2025-01-24T00:00:00.000,CRIMINAL POSSESSION WEAPON,DANGEROUS WEAPONS,PL 265031B,K,73,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,1,25-44,M
2025-01-24T00:00:00.000,ASSAULT 3,ASSAULT 3 & RELATED OFFENSES,PL 1200001,K,61,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,Q,107,45-64,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,40,45-64,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,K,60,(null),(null)
2025-01-24T00:00:00.000,ASSAULT POLICE/PEACE OFFICER,FELONY ASSAULT,PL 1200503,M,13,25-44,F
2025-01-24T00:00:00.000,"CRIMINAL MISCHIEF 4TH, GRAFFIT",CRIMINAL MISCHIEF & RELATED OF,PL 1456002,K,94,(null),(null)
2025-01-24T00:00:00.000,"MENACING,UNCLASSIFIED",ASSAULT 3 & RELATED OFFENSES,PL 1201500,Q,115,(null),(null)
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200300,B,40,(null),(null)
2025-01-24T00:00:00.000,"FORGERY,ETC.,UNCLASSIFIED-FELO",FORGERY,PL 1701004,B,40,(null),(null)
2025-01-24T00:00:00.000,OBSTR BREATH/CIRCUL,ASSAULT 3 & RELATED OFFENSES,PL 1211100,Q,113,25-44,M
2025-01-24T00:00:00.000,"FRAUD,UNCLASSIFIED-FELONY",THEFT-FRAUD,PL 1907901,K,70,25-44,F
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,19,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,41,(null),(null)
2025-01-24T00:00:00.000,"LARCENY,PETIT FROM OPEN AREAS,",PETIT LARCENY,PL 1552500,M,19,45-64,M
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,K,67,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,LOC0000000,B,41,(null),(null)
2025-01-24T00:00:00.000,"NY STATE LAWS,UNCLASSIFIED VIO",OTHER STATE LAWS,LOC00000V0,Q,110,(null),(null)
2025-01-24T00:00:00.000,"PUBLIC ADMINISTRATION,UNCLASSI",MISCELLANEOUS PENAL LAW,PL 215510B,K,62,45-64,M
2025-01-24T00:00:00.000,"PUBLIC ADMINISTATION,UNCLASS M",OFFENSES AGAINST PUBLIC ADMINI,PL 1950501,K,84,(null),(null)
2025-01-24T00:00:00.000,"CRIMINAL MISCHIEF 4TH, GRAFFIT",CRIMINAL MISCHIEF & RELATED OF,PL 1456002,K,94,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,47,(null),(null)
2025-01-24T00:00:00.000,AGGRAVATED HARASSMENT 2,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,K,75,(null),(null)
2025-01-24T00:00:00.000,"BURGLARY,UNCLASSIFIED,UNKNOWN",BURGLARY,PL 1402000,Q,112,25-44,F
2025-01-24T00:00:00.000,"ASSAULT 2,1,UNCLASSIFIED",FELONY ASSAULT,PL 1200512,K,88,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE, POSSESSI",DANGEROUS DRUGS,PL 2200602,B,46,25-44,M
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,M,28,45-64,M
2025-01-24T00:00:00.000,"CHILD, ENDANGERING WELFARE",SEX CRIMES,PL 2601001,B,44,25-44,F
2025-01-24T00:00:00.000,"CONTROLLED SUBSTANCE,INTENT TO",DANGEROUS DRUGS,PL 2201601,K,68,(null),(null)
2025-01-24T00:00:00.000,"FORGERY,ETC.-MISD.",OFFENSES INVOLVING FRAUD,PL 1702000,B,40,(null),(null)
2025-01-24T00:00:00.000,"TRAFFIC,UNCLASSIFIED MISDEMEAN",VEHICLE AND TRAFFIC LAWS,VTL0511001,B,46,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,K,77,(null),(null)
2025-01-24T00:00:00.000,"THEFT OF SERVICES, UNCLASSIFIE",OTHER OFFENSES RELATED TO THEFT,PL 1651503,B,47,(null),(null)
2025-01-24T00:00:00.000,AGGRAVATED HARASSMENT 2,OFF. AGNST PUB ORD SENSBLTY &,PL 2403001,K,88,(null),(null)
